antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Gender_Male', 'Income_6–10L', 'Premium_5', 'Occupation_Business Owner'})",frozenset({'Benefit_15'}),0.004166666666666667,0.20023148148148148,0.002777777777777778,0.6666666666666667,3.3294797687861277,1.0,0.001943479938271605,2.399305555555556,0.7025801952580195,0.013777267508610792,0.5832127351664256,0.34026974951830447
"frozenset({'Gender_Male', 'Occupation_Clerk', 'Income_6–10L', 'Premium_5'})",frozenset({'Benefit_15'}),0.004166666666666667,0.20023148148148148,0.0025462962962962965,0.6111111111111112,3.0520231213872835,1.0,0.0017119984567901237,2.056547619047619,0.6751616584252568,0.01261467889908257,0.5137481910274965,0.3119139370584458
"frozenset({'Income_<3L', 'Gender_Male', 'Premium_5', 'Location_Rural'})",frozenset({'Benefit_15'}),0.008333333333333333,0.20023148148148148,0.005092592592592593,0.6111111111111112,3.0520231213872835,1.0,0.0034239969135802474,2.056547619047619,0.6779984721161192,0.025028441410693974,0.5137481910274965,0.3182723185613359
"frozenset({'Income_<3L', 'Gender_Male', 'Premium_5', 'Location_Semi-urban'})",frozenset({'Benefit_15'}),0.008333333333333333,0.20023148148148148,0.005324074074074074,0.6388888888888888,3.190751445086705,1.0,0.0036554783950617283,2.2147435897435894,0.6923639020825721,0.026195899772209565,0.5484804630969609,0.3327392421323057
"frozenset({'Income_<3L', 'Gender_Male', 'Marital_Single', 'Premium_5'})",frozenset({'Benefit_15'}),0.008333333333333333,0.20023148148148148,0.0060185185185185185,0.7222222222222222,3.606936416184971,1.0,0.004349922839506173,2.8791666666666664,0.7288299935358759,0.029714285714285714,0.6526772793053546,0.37614001284521514
"frozenset({'Income_<3L', 'Gender_Male', 'Premium_5', 'Occupation_Business Owner'})",frozenset({'Benefit_15'}),0.004166666666666667,0.20023148148148148,0.0032407407407407406,0.7777777777777778,3.884393063583815,1.0,0.002406442901234568,3.5989583333333335,0.7456664674237896,0.016110471806674336,0.7221418234442837,0.39698137443802184
"frozenset({'Income_<3L', 'Gender_Male', 'Occupation_Clerk', 'Premium_5'})",frozenset({'Benefit_15'}),0.004166666666666667,0.20023148148148148,0.0030092592592592593,0.7222222222222222,3.606936416184971,1.0,0.0021749614197530865,2.8791666666666664,0.7257804956549726,0.014942528735632184,0.6526772793053546,0.36862556197816315
"frozenset({'Income_<3L', 'Gender_Male', 'Premium_5', 'Occupation_Farmer'})",frozenset({'Benefit_15'}),0.004166666666666667,0.20023148148148148,0.0030092592592592593,0.7222222222222222,3.606936416184971,1.0,0.0021749614197530865,2.8791666666666664,0.7257804956549726,0.014942528735632184,0.6526772793053546,0.36862556197816315
"frozenset({'Income_<3L', 'Gender_Male', 'Premium_10', 'Occupation_Teacher'})",frozenset({'Benefit_15'}),0.004166666666666667,0.20023148148148148,0.0025462962962962965,0.6111111111111112,3.0520231213872835,1.0,0.0017119984567901237,2.056547619047619,0.6751616584252568,0.01261467889908257,0.5137481910274965,0.3119139370584458
"frozenset({'Gender_Male', 'Marital_Widowed', 'Premium_5', 'Location_Rural'})",frozenset({'Benefit_15'}),0.011111111111111112,0.20023148148148148,0.006712962962962963,0.6041666666666666,3.0173410404624277,1.0,0.004488168724279836,2.0204678362573096,0.6760945370011623,0.032805429864253395,0.5050651230101302,0.31884633911368016
"frozenset({'Gender_Male', 'Occupation_Clerk', 'Premium_5', 'Location_Rural'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003703703703703704,0.6666666666666666,3.329479768786127,1.0,0.00259130658436214,2.3993055555555554,0.7035614525139665,0.018327605956471937,0.5832127351664254,0.3425818882466281
"frozenset({'Gender_Male', 'Occupation_Engineer', 'Premium_10', 'Location_Rural'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003472222222222222,0.6249999999999999,3.1213872832369938,1.0,0.0023598251028806583,2.1327160493827155,0.6834264432029794,0.017162471395881004,0.5311143270622285,0.32117052023121384
"frozenset({'Gender_Male', 'Marital_Married', 'Premium_5', 'Location_Semi-urban'})",frozenset({'Benefit_15'}),0.011111111111111112,0.20023148148148148,0.006712962962962963,0.6041666666666666,3.0173410404624277,1.0,0.004488168724279836,2.0204678362573096,0.6760945370011623,0.032805429864253395,0.5050651230101302,0.31884633911368016
"frozenset({'Gender_Male', 'Occupation_Clerk', 'Premium_5', 'Location_Semi-urban'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003472222222222222,0.6249999999999999,3.1213872832369938,1.0,0.0023598251028806583,2.1327160493827155,0.6834264432029794,0.017162471395881004,0.5311143270622285,0.32117052023121384
"frozenset({'Gender_Male', 'Premium_5', 'Location_Semi-urban', 'Occupation_Self-employed'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003935185185185185,0.7083333333333333,3.53757225433526,1.0,0.002822788065843621,2.742063492063491,0.7213276372001315,0.019495412844036695,0.6353111432706222,0.3639932562620424
"frozenset({'Gender_Male', 'Location_Urban', 'Premium_5', 'Occupation_Teacher'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003472222222222222,0.6249999999999999,3.1213872832369938,1.0,0.0023598251028806583,2.1327160493827155,0.6834264432029794,0.017162471395881004,0.5311143270622285,0.32117052023121384
"frozenset({'Gender_Male', 'Marital_Married', 'Premium_5', 'Occupation_Business Owner'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003472222222222222,0.6249999999999999,3.1213872832369938,1.0,0.0023598251028806583,2.1327160493827155,0.6834264432029794,0.017162471395881004,0.5311143270622285,0.32117052023121384
"frozenset({'Gender_Male', 'Occupation_Clerk', 'Marital_Married', 'Premium_5'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003935185185185185,0.7083333333333333,3.53757225433526,1.0,0.002822788065843621,2.742063492063491,0.7213276372001315,0.019495412844036695,0.6353111432706222,0.3639932562620424
"frozenset({'Gender_Male', 'Marital_Single', 'Premium_5', 'Occupation_Farmer'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003472222222222222,0.6249999999999999,3.1213872832369938,1.0,0.0023598251028806583,2.1327160493827155,0.6834264432029794,0.017162471395881004,0.5311143270622285,0.32117052023121384
"frozenset({'Gender_Male', 'Marital_Widowed', 'Premium_5', 'Occupation_Business Owner'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003472222222222222,0.6249999999999999,3.1213872832369938,1.0,0.0023598251028806583,2.1327160493827155,0.6834264432029794,0.017162471395881004,0.5311143270622285,0.32117052023121384
"frozenset({'Gender_Male', 'Marital_Widowed', 'Premium_10', 'Occupation_Engineer'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003472222222222222,0.6249999999999999,3.1213872832369938,1.0,0.0023598251028806583,2.1327160493827155,0.6834264432029794,0.017162471395881004,0.5311143270622285,0.32117052023121384
"frozenset({'Gender_Male', 'Marital_Widowed', 'Premium_10', 'Occupation_Farmer'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003472222222222222,0.6249999999999999,3.1213872832369938,1.0,0.0023598251028806583,2.1327160493827155,0.6834264432029794,0.017162471395881004,0.5311143270622285,0.32117052023121384
"frozenset({'Gender_Male', 'Marital_Widowed', 'Premium_5', 'Occupation_Teacher'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.004166666666666667,0.75,3.745664739884393,1.0,0.003054269547325103,3.199074074074074,0.7371198013656114,0.02066590126291619,0.6874095513748191,0.38540462427745664
"frozenset({'Income_10L+', 'Marital_Married', 'Premium_10', 'Location_Rural'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003472222222222222,0.6249999999999999,3.1213872832369938,1.0,0.0023598251028806583,2.1327160493827155,0.6834264432029794,0.017162471395881004,0.5311143270622285,0.32117052023121384
"frozenset({'Income_10L+', 'Marital_Single', 'Premium_10', 'Location_Rural'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.004166666666666667,0.75,3.745664739884393,1.0,0.003054269547325103,3.199074074074074,0.7371198013656114,0.02066590126291619,0.6874095513748191,0.38540462427745664
"frozenset({'Income_10L+', 'Marital_Widowed', 'Premium_5', 'Location_Rural'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003472222222222222,0.6249999999999999,3.1213872832369938,1.0,0.0023598251028806583,2.1327160493827155,0.6834264432029794,0.017162471395881004,0.5311143270622285,0.32117052023121384
"frozenset({'Income_10L+', 'Premium_5', 'Occupation_Business Owner', 'Location_Rural'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0020833333333333333,0.75,3.745664739884393,1.0,0.0015271347736625514,3.199074074074074,0.7350665428659858,0.010368663594470046,0.6874095513748191,0.38020231213872835
"frozenset({'Income_10L+', 'Occupation_Clerk', 'Premium_10', 'Location_Rural'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_10L+', 'Occupation_Engineer', 'Premium_10', 'Location_Rural'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0020833333333333333,0.75,3.745664739884393,1.0,0.0015271347736625514,3.199074074074074,0.7350665428659858,0.010368663594470046,0.6874095513748191,0.38020231213872835
"frozenset({'Income_10L+', 'Premium_5', 'Location_Rural', 'Occupation_Self-employed'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_10L+', 'Marital_Married', 'Location_Urban', 'Premium_5'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003935185185185185,0.7083333333333333,3.53757225433526,1.0,0.002822788065843621,2.742063492063491,0.7213276372001315,0.019495412844036695,0.6353111432706222,0.3639932562620424
"frozenset({'Income_10L+', 'Occupation_Clerk', 'Location_Urban', 'Premium_5'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_10L+', 'Location_Urban', 'Premium_10', 'Occupation_Engineer'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_10L+', 'Location_Urban', 'Occupation_Engineer', 'Premium_5'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_10L+', 'Location_Urban', 'Premium_5', 'Occupation_Self-employed'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_10L+', 'Marital_Married', 'Premium_10', 'Occupation_Business Owner'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_10L+', 'Marital_Married', 'Occupation_Engineer', 'Premium_5'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_10L+', 'Marital_Married', 'Premium_5', 'Occupation_Farmer'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0020833333333333333,0.75,3.745664739884393,1.0,0.0015271347736625514,3.199074074074074,0.7350665428659858,0.010368663594470046,0.6874095513748191,0.38020231213872835
"frozenset({'Income_10L+', 'Marital_Single', 'Premium_5', 'Occupation_Business Owner'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_10L+', 'Occupation_Clerk', 'Premium_5', 'Marital_Single'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0020833333333333333,0.75,3.745664739884393,1.0,0.0015271347736625514,3.199074074074074,0.7350665428659858,0.010368663594470046,0.6874095513748191,0.38020231213872835
"frozenset({'Income_10L+', 'Marital_Single', 'Premium_10', 'Occupation_Farmer'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_10L+', 'Marital_Single', 'Premium_5', 'Occupation_Self-employed'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0020833333333333333,0.75,3.745664739884393,1.0,0.0015271347736625514,3.199074074074074,0.7350665428659858,0.010368663594470046,0.6874095513748191,0.38020231213872835
"frozenset({'Income_10L+', 'Marital_Widowed', 'Premium_5', 'Occupation_Teacher'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0020833333333333333,0.75,3.745664739884393,1.0,0.0015271347736625514,3.199074074074074,0.7350665428659858,0.010368663594470046,0.6874095513748191,0.38020231213872835
"frozenset({'Marital_Married', 'Premium_10', 'Income_3–6L', 'Location_Rural'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003472222222222222,0.6249999999999999,3.1213872832369938,1.0,0.0023598251028806583,2.1327160493827155,0.6834264432029794,0.017162471395881004,0.5311143270622285,0.32117052023121384
"frozenset({'Occupation_Clerk', 'Premium_10', 'Income_3–6L', 'Location_Rural'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Occupation_Engineer', 'Premium_5', 'Income_3–6L', 'Location_Rural'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Location_Rural', 'Premium_5', 'Income_3–6L', 'Occupation_Self-employed'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Premium_10', 'Occupation_Teacher', 'Income_3–6L', 'Location_Rural'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0020833333333333333,0.75,3.745664739884393,1.0,0.0015271347736625514,3.199074074074074,0.7350665428659858,0.010368663594470046,0.6874095513748191,0.38020231213872835
"frozenset({'Occupation_Engineer', 'Location_Semi-urban', 'Premium_10', 'Income_3–6L'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0020833333333333333,0.75,3.745664739884393,1.0,0.0015271347736625514,3.199074074074074,0.7350665428659858,0.010368663594470046,0.6874095513748191,0.38020231213872835
"frozenset({'Occupation_Engineer', 'Premium_5', 'Location_Semi-urban', 'Income_3–6L'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0020833333333333333,0.75,3.745664739884393,1.0,0.0015271347736625514,3.199074074074074,0.7350665428659858,0.010368663594470046,0.6874095513748191,0.38020231213872835
"frozenset({'Marital_Widowed', 'Location_Urban', 'Premium_5', 'Income_3–6L'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003472222222222222,0.6249999999999999,3.1213872832369938,1.0,0.0023598251028806583,2.1327160493827155,0.6834264432029794,0.017162471395881004,0.5311143270622285,0.32117052023121384
"frozenset({'Location_Urban', 'Premium_5', 'Income_3–6L', 'Occupation_Teacher'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Occupation_Clerk', 'Marital_Married', 'Premium_5', 'Income_3–6L'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Marital_Married', 'Occupation_Engineer', 'Premium_10', 'Income_3–6L'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0020833333333333333,0.75,3.745664739884393,1.0,0.0015271347736625514,3.199074074074074,0.7350665428659858,0.010368663594470046,0.6874095513748191,0.38020231213872835
"frozenset({'Occupation_Clerk', 'Premium_10', 'Income_3–6L', 'Marital_Single'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Marital_Widowed', 'Occupation_Engineer', 'Premium_5', 'Income_3–6L'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0023148148148148147,0.8333333333333333,4.161849710982659,1.0,0.0017586162551440328,4.798611111111109,0.7618384401114207,0.011534025374855825,0.7916063675832127,0.4224470134874759
"frozenset({'Income_6–10L', 'Premium_5', 'Occupation_Business Owner', 'Location_Rural'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Occupation_Teacher', 'Premium_10', 'Income_6–10L', 'Location_Rural'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Premium_10', 'Income_6–10L', 'Location_Semi-urban', 'Occupation_Self-employed'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0020833333333333333,0.75,3.745664739884393,1.0,0.0015271347736625514,3.199074074074074,0.7350665428659858,0.010368663594470046,0.6874095513748191,0.38020231213872835
"frozenset({'Income_6–10L', 'Premium_5', 'Location_Semi-urban', 'Occupation_Self-employed'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0023148148148148147,0.8333333333333333,4.161849710982659,1.0,0.0017586162551440328,4.798611111111109,0.7618384401114207,0.011534025374855825,0.7916063675832127,0.4224470134874759
"frozenset({'Marital_Widowed', 'Location_Urban', 'Income_6–10L', 'Premium_5'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003703703703703704,0.6666666666666666,3.329479768786127,1.0,0.00259130658436214,2.3993055555555554,0.7035614525139665,0.018327605956471937,0.5832127351664254,0.3425818882466281
"frozenset({'Location_Urban', 'Income_6–10L', 'Premium_5', 'Occupation_Business Owner'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Location_Urban', 'Premium_10', 'Income_6–10L', 'Occupation_Teacher'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Marital_Married', 'Income_6–10L', 'Premium_5', 'Occupation_Business Owner'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0020833333333333333,0.75,3.745664739884393,1.0,0.0015271347736625514,3.199074074074074,0.7350665428659858,0.010368663594470046,0.6874095513748191,0.38020231213872835
"frozenset({'Occupation_Clerk', 'Income_6–10L', 'Marital_Married', 'Premium_5'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Marital_Married', 'Premium_10', 'Income_6–10L', 'Occupation_Self-employed'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0020833333333333333,0.75,3.745664739884393,1.0,0.0015271347736625514,3.199074074074074,0.7350665428659858,0.010368663594470046,0.6874095513748191,0.38020231213872835
"frozenset({'Marital_Single', 'Premium_10', 'Income_6–10L', 'Occupation_Teacher'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Marital_Widowed', 'Occupation_Clerk', 'Premium_10', 'Income_6–10L'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Marital_Widowed', 'Income_6–10L', 'Premium_5', 'Occupation_Self-employed'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Marital_Widowed', 'Premium_10', 'Income_6–10L', 'Occupation_Teacher'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_<3L', 'Marital_Single', 'Premium_5', 'Location_Rural'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003703703703703704,0.6666666666666666,3.329479768786127,1.0,0.00259130658436214,2.3993055555555554,0.7035614525139665,0.018327605956471937,0.5832127351664254,0.3425818882466281
"frozenset({'Income_<3L', 'Marital_Widowed', 'Premium_10', 'Location_Rural'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.004166666666666667,0.75,3.745664739884393,1.0,0.003054269547325103,3.199074074074074,0.7371198013656114,0.02066590126291619,0.6874095513748191,0.38540462427745664
"frozenset({'Income_<3L', 'Marital_Widowed', 'Premium_5', 'Location_Rural'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.003703703703703704,0.6666666666666666,3.329479768786127,1.0,0.00259130658436214,2.3993055555555554,0.7035614525139665,0.018327605956471937,0.5832127351664254,0.3425818882466281
"frozenset({'Income_<3L', 'Occupation_Clerk', 'Premium_10', 'Location_Rural'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_<3L', 'Occupation_Clerk', 'Premium_5', 'Location_Rural'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0020833333333333333,0.75,3.745664739884393,1.0,0.0015271347736625514,3.199074074074074,0.7350665428659858,0.010368663594470046,0.6874095513748191,0.38020231213872835
"frozenset({'Income_<3L', 'Premium_10', 'Occupation_Teacher', 'Location_Rural'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.0020833333333333333,0.75,3.745664739884393,1.0,0.0015271347736625514,3.199074074074074,0.7350665428659858,0.010368663594470046,0.6874095513748191,0.38020231213872835
"frozenset({'Income_<3L', 'Premium_5', 'Location_Semi-urban', 'Occupation_Farmer'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_<3L', 'Premium_5', 'Location_Semi-urban', 'Occupation_Teacher'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_<3L', 'Marital_Single', 'Location_Urban', 'Premium_5'})",frozenset({'Benefit_15'}),0.005555555555555556,0.20023148148148148,0.004166666666666667,0.75,3.745664739884393,1.0,0.003054269547325103,3.199074074074074,0.7371198013656114,0.02066590126291619,0.6874095513748191,0.38540462427745664
"frozenset({'Income_<3L', 'Location_Urban', 'Premium_5', 'Occupation_Farmer'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_<3L', 'Location_Urban', 'Premium_5', 'Occupation_Self-employed'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_<3L', 'Marital_Married', 'Premium_5', 'Occupation_Farmer'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_<3L', 'Marital_Married', 'Premium_10', 'Occupation_Teacher'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_<3L', 'Occupation_Clerk', 'Premium_5', 'Marital_Single'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
"frozenset({'Income_<3L', 'Marital_Single', 'Premium_5', 'Occupation_Farmer'})",frozenset({'Benefit_15'}),0.002777777777777778,0.20023148148148148,0.001851851851851852,0.6666666666666666,3.329479768786127,1.0,0.00129565329218107,2.3993055555555554,0.7016016713091923,0.009205983889528193,0.5832127351664254,0.3379576107899807
